"Generation","Fitness"
"0","944.9605300632751"
"1","751.9924600334568"
"2","936.9796497102698"
"3","936.9796497102698"
"4","688.251710899298"
"5","672.618149639244"
"6","672.618149639244"
"7","667.0479520498344"
"8","667.0479520498344"
"9","667.0479520498344"
"10","666.5157275251576"
"11","667.0479520498344"
"12","622.9332408462116"
"13","622.9332408462116"
"14","622.9332408462116"
"15","622.9332408462116"
"16","667.0479520498344"
"17","667.0479520498344"
"18","667.0479520498344"
"19","666.5157275251576"
"20","667.0479520498344"
"21","666.9036534623397"
"22","566.2911957482819"
"23","566.2911957482819"
"24","566.2911957482819"
"25","566.2911957482819"
"26","566.2911957482819"
"27","666.5528580254058"
"28","666.5528580254058"
"29","666.5528580254058"
"30","666.3260094761747"
"31","666.3260094761747"
"32","664.8254253559115"
"33","664.8254253559115"
"34","664.8254253559115"
"35","664.8254253559115"
"36","664.8254253559115"
"37","664.8254253559115"
"38","664.8254253559115"
"39","664.8254253559115"
"40","664.8254253559115"
"41","664.8254253559115"
"42","664.8254253559115"
"43","664.8254253559115"
"44","664.8254253559115"
"45","664.8254253559115"
"46","664.8254253559115"
"47","664.8254253559115"
"48","664.8254253559115"
"49","664.8254253559115"
"50","664.8254253559115"
"51","664.8254253559115"
"52","664.8254253559115"
"53","609.4356861208629"
"54","609.4356861208629"
"55","609.4356861208629"
"56","609.4356861208629"
"57","609.4356861208629"
"58","609.4356861208629"
"59","609.4356861208629"
"60","609.4356861208629"
"61","606.5319235035385"
"62","605.5711265920391"
"63","605.5711265920391"
"64","593.2951646858445"
"65","582.974911673894"
"66","582.974911673894"
"67","594.5790372293701"
"68","594.5790372293701"
"69","594.5790372293701"
"70","603.7312727320931"
"71","594.5790372293701"
"72","594.5790372293701"
"73","594.5790372293701"
"74","594.5790372293701"
"75","566.2911957482819"
"76","566.2911957482819"
"77","566.2911957482819"
"78","566.2911957482819"
"79","566.2911957482819"
"80","594.5790372293701"
"81","593.6496013451105"
"82","594.5790372293701"
"83","594.5790372293701"
"84","594.5790372293701"
"85","594.5790372293701"
"86","594.5790372293701"
"87","594.5790372293701"
"88","594.5790372293701"
"89","594.5790372293701"
"90","594.5790372293701"
"91","594.5790372293701"
"92","594.5790372293701"
"93","594.5790372293701"
"94","594.5790372293701"
"95","594.5790372293701"
"96","594.5790372293701"
"97","594.5790372293701"
"98","594.5790372293701"
"99","594.5790372293701"
"100","594.5790372293701"
"101","594.5790372293701"
"102","594.5790372293701"
"103","594.5790372293701"
"104","594.5790372293701"
"105","594.5790372293701"
"106","594.5790372293701"
"107","594.5790372293701"
"108","594.5790372293701"
"109","594.5790372293701"
"110","594.5790372293701"
"111","594.5790372293701"
"112","594.5790372293701"
"113","594.5790372293701"
"114","594.5790372293701"
"115","594.5790372293701"
"116","594.5790372293701"
"117","594.5790372293701"
"118","594.5790372293701"
"119","594.5790372293701"
"120","594.5790372293701"
"121","594.5790372293701"
"122","594.5790372293701"
"123","594.5790372293701"
"124","594.5790372293701"
"125","594.5790372293701"
"126","594.5790372293701"
"127","594.5790372293701"
"128","594.5790372293701"
"129","594.5790372293701"
"130","594.5790372293701"
"131","594.5790372293701"
"132","591.6906811818396"
"133","591.6906811818396"
"134","594.5790372293701"
"135","591.6906811818396"
"136","591.6906811818396"
"137","591.6906811818396"
"138","591.6906811818396"
"139","591.6906811818396"
"140","591.6906811818396"
"141","591.6906811818396"
"142","591.6906811818396"
"143","591.6906811818396"
"144","594.5790372293701"
"145","594.5790372293701"
"146","594.5790372293701"
"147","588.7428915962271"
"148","588.7428915962271"
"149","588.7428915962271"
"150","588.7428915962271"
"151","588.7428915962271"
"152","588.7428915962271"
"153","588.7428915962271"
"154","588.7428915962271"
"155","588.7428915962271"
"156","588.7428915962271"
"157","588.7428915962271"
"158","588.7428915962271"
"159","588.7428915962271"
"160","588.7428915962271"
"161","588.7428915962271"
"162","588.7428915962271"
"163","588.7428915962271"
"164","588.7428915962271"
"165","588.7428915962271"
"166","588.7428915962271"
"167","588.7428915962271"
"168","588.7428915962271"
"169","588.7428915962271"
"170","588.7428915962271"
"171","588.7428915962271"
"172","588.7428915962271"
"173","588.7428915962271"
"174","588.7428915962271"
"175","588.7428915962271"
"176","588.7428915962271"
"177","588.7428915962271"
"178","588.7428915962271"
"179","588.7428915962271"
"180","588.7428915962271"
"181","588.7428915962271"
"182","588.7428915962271"
"183","588.7428915962271"
"184","588.7428915962271"
"185","588.7428915962271"
"186","588.7428915962271"
"187","588.279265214246"
"188","588.279265214246"
"189","588.279265214246"
"190","588.279265214246"
"191","588.279265214246"
"192","588.279265214246"
"193","588.279265214246"
"194","588.7428915962271"
"195","588.7428915962271"
"196","588.7428915962271"
"197","588.7428915962271"
"198","588.7428915962271"
"199","588.7428915962271"
"200","588.7428915962271"
"201","588.7428915962271"
"202","588.7428915962271"
"203","588.7428915962271"
"204","588.7428915962271"
"205","588.7428915962271"
"206","588.7428915962271"
"207","588.7428915962271"
"208","588.7428915962271"
"209","588.7428915962271"
"210","588.7428915962271"
"211","588.7428915962271"
"212","586.6170312904998"
"213","586.6170312904998"
"214","566.2911957482819"
"215","566.2911957482819"
"216","566.2911957482819"
"217","566.2911957482819"
"218","566.2911957482819"
"219","566.2911957482819"
"220","566.2911957482819"
"221","566.2911957482819"
"222","588.7428915962271"
"223","566.2911957482819"
"224","566.2911957482819"
"225","588.7428915962271"
"226","588.7428915962271"
"227","588.7428915962271"
"228","588.7428915962271"
"229","588.2922106737077"
"230","588.2922106737077"
"231","588.2922106737077"
"232","566.2911957482819"
"233","566.2911957482819"
"234","566.2911957482819"
"235","566.2911957482819"
"236","566.2911957482819"
"237","566.2911957482819"
"238","566.2911957482819"
"239","566.2911957482819"
"240","566.2911957482819"
"241","566.2911957482819"
"242","566.2911957482819"
"243","566.2911957482819"
"244","566.2911957482819"
"245","566.2911957482819"
"246","566.2911957482819"
"247","566.2911957482819"
"248","566.2911957482819"
"249","566.2911957482819"
"250","566.2911957482819"
"251","566.2911957482819"
"252","566.2911957482819"
"253","588.7428915962271"
"254","588.7428915962271"
"255","588.7428915962271"
"256","588.7428915962271"
"257","588.7428915962271"
"258","588.7428915962271"
"259","588.7428915962271"
"260","582.8407353975133"
"261","588.7428915962271"
"262","588.7428915962271"
"263","588.7428915962271"
"264","588.7428915962271"
"265","588.7428915962271"
"266","588.7428915962271"
"267","588.7428915962271"
"268","588.7428915962271"
"269","588.7428915962271"
"270","588.7428915962271"
"271","585.90349004059"
"272","585.90349004059"
"273","585.90349004059"
"274","585.90349004059"
"275","585.90349004059"
"276","585.90349004059"
"277","585.90349004059"
"278","585.90349004059"
"279","588.7428915962271"
"280","588.7428915962271"
"281","588.7428915962271"
"282","588.7428915962271"
"283","588.7428915962271"
"284","586.124431788949"
"285","586.124431788949"
"286","586.124431788949"
"287","586.124431788949"
"288","586.124431788949"
"289","586.124431788949"
"290","586.124431788949"
"291","586.124431788949"
"292","586.124431788949"
"293","586.124431788949"
"294","586.124431788949"
"295","586.124431788949"
"296","586.124431788949"
"297","586.124431788949"
"298","586.124431788949"
"299","586.124431788949"
"300","586.124431788949"
"301","586.124431788949"
"302","586.124431788949"
"303","586.124431788949"
"304","586.124431788949"
"305","586.124431788949"
"306","586.124431788949"
"307","566.2911957482819"
"308","566.2911957482819"
"309","566.2911957482819"
"310","566.2911957482819"
"311","586.124431788949"
"312","586.124431788949"
"313","586.124431788949"
"314","586.124431788949"
"315","586.124431788949"
"316","586.124431788949"
"317","586.124431788949"
"318","586.124431788949"
"319","586.124431788949"
"320","586.124431788949"
"321","586.124431788949"
"322","566.2911957482819"
"323","586.124431788949"
"324","581.4213306087586"
"325","581.4213306087586"
"326","581.4213306087586"
"327","581.4213306087586"
"328","581.4213306087586"
"329","581.4213306087586"
"330","566.2911957482819"
"331","566.2911957482819"
"332","566.2911957482819"
"333","566.2911957482819"
"334","566.2911957482819"
"335","566.2911957482819"
"336","566.2911957482819"
"337","566.2911957482819"
"338","566.2911957482819"
"339","566.2911957482819"
"340","566.2911957482819"
"341","581.4213306087586"
"342","579.8526507715795"
"343","579.8526507715795"
"344","579.8526507715795"
"345","579.8526507715795"
"346","579.8526507715795"
"347","579.8526507715795"
"348","579.8526507715795"
"349","579.8526507715795"
"350","579.8526507715795"
"351","579.8526507715795"
"352","579.8526507715795"
"353","579.8526507715795"
"354","579.8526507715795"
"355","579.8526507715795"
"356","579.8526507715795"
"357","579.8526507715795"
"358","579.8526507715795"
"359","579.8526507715795"
"360","579.8526507715795"
"361","579.8526507715795"
"362","579.8526507715795"
"363","579.8526507715795"
"364","579.8526507715795"
"365","579.8526507715795"
"366","579.8526507715795"
"367","579.8526507715795"
"368","579.8526507715795"
"369","579.8526507715795"
"370","579.8526507715795"
"371","579.8526507715795"
"372","579.8526507715795"
"373","579.8526507715795"
"374","579.8526507715795"
"375","579.8526507715795"
"376","579.8526507715795"
"377","579.8526507715795"
"378","579.8526507715795"
"379","579.8526507715795"
"380","579.8526507715795"
"381","579.8526507715795"
"382","579.8526507715795"
"383","579.8526507715795"
"384","579.8526507715795"
"385","579.8526507715795"
"386","579.8526507715795"
"387","579.8526507715795"
"388","579.8526507715795"
"389","579.8526507715795"
"390","579.8526507715795"
"391","562.6386418505946"
"392","562.6386418505946"
"393","562.6386418505946"
"394","562.6386418505946"
"395","562.6386418505946"
"396","562.6386418505946"
"397","562.6386418505946"
"398","562.6386418505946"
"399","562.6386418505946"
"400","579.7900209445246"
"401","579.7900209445246"
"402","579.7900209445246"
"403","579.7900209445246"
"404","579.7900209445246"
"405","579.7900209445246"
"406","579.7900209445246"
"407","579.7900209445246"
"408","579.7530095596634"
"409","579.7530095596634"
"410","579.7530095596634"
"411","579.7530095596634"
"412","579.7530095596634"
"413","579.7530095596634"
"414","579.7530095596634"
"415","579.7530095596634"
"416","579.7530095596634"
"417","579.7530095596634"
"418","579.7530095596634"
"419","579.7530095596634"
"420","579.7530095596634"
"421","579.7530095596634"
"422","579.7530095596634"
"423","579.7530095596634"
"424","579.7530095596634"
"425","579.7530095596634"
"426","579.7530095596634"
"427","579.7530095596634"
"428","579.7530095596634"
"429","579.7530095596634"
"430","579.7530095596634"
"431","579.7530095596634"
"432","579.7530095596634"
"433","579.7530095596634"
"434","579.7530095596634"
"435","579.7530095596634"
"436","579.7530095596634"
"437","579.7530095596634"
"438","579.7530095596634"
"439","579.7530095596634"
"440","579.7530095596634"
"441","579.7530095596634"
"442","579.7530095596634"
"443","579.7530095596634"
"444","579.7530095596634"
"445","579.7530095596634"
"446","579.7530095596634"
"447","566.2911957482819"
"448","566.2911957482819"
"449","579.7530095596634"
"450","579.7530095596634"
"451","579.7530095596634"
"452","579.7530095596634"
"453","579.7530095596634"
"454","579.7530095596634"
"455","579.7530095596634"
"456","579.7530095596634"
"457","579.7530095596634"
"458","579.7530095596634"
"459","579.7530095596634"
"460","579.7530095596634"
"461","579.7530095596634"
"462","579.7530095596634"
"463","579.7530095596634"
"464","579.7530095596634"
"465","579.7530095596634"
"466","579.7530095596634"
"467","579.7530095596634"
"468","579.7530095596634"
"469","579.7530095596634"
"470","579.7530095596634"
"471","579.7530095596634"
"472","579.7530095596634"
"473","579.7530095596634"
"474","579.7530095596634"
"475","566.2911957482819"
"476","566.2911957482819"
"477","566.2911957482819"
"478","566.2911957482819"
"479","566.2911957482819"
"480","566.2911957482819"
"481","566.2911957482819"
"482","579.7530095596634"
"483","579.7530095596634"
"484","579.7530095596634"
"485","579.7530095596634"
"486","579.7530095596634"
"487","579.7530095596634"
"488","579.7530095596634"
"489","579.7530095596634"
"490","579.7530095596634"
"491","579.7530095596634"
"492","579.7530095596634"
"493","579.7530095596634"
"494","579.7530095596634"
"495","579.7530095596634"
"496","579.7530095596634"
"497","579.7530095596634"
"498","579.7530095596634"
"499","579.7530095596634"
"500","579.7530095596634"
"501","579.7530095596634"
"502","579.7530095596634"
"503","579.7530095596634"
"504","579.7530095596634"
"505","579.7530095596634"
"506","579.7530095596634"
"507","579.7530095596634"
"508","579.7530095596634"
"509","579.7530095596634"
"510","579.7530095596634"
"511","579.7530095596634"
"512","579.7530095596634"
"513","579.7530095596634"
"514","579.7530095596634"
"515","579.7530095596634"
"516","579.7530095596634"
"517","579.7530095596634"
"518","579.7530095596634"
"519","579.7530095596634"
"520","579.7530095596634"
"521","579.7530095596634"
"522","579.7530095596634"
"523","579.7530095596634"
"524","579.7530095596634"
"525","579.7530095596634"
"526","579.7530095596634"
"527","579.7530095596634"
"528","579.7530095596634"
"529","579.7530095596634"
"530","579.7530095596634"
"531","579.7530095596634"
"532","579.7530095596634"
"533","579.7530095596634"
"534","579.7530095596634"
"535","579.7530095596634"
"536","579.7530095596634"
"537","579.7530095596634"
"538","579.7530095596634"
"539","579.7530095596634"
"540","579.7530095596634"
"541","579.7530095596634"
"542","579.7530095596634"
"543","579.7530095596634"
"544","579.7530095596634"
"545","579.7530095596634"
"546","579.7530095596634"
"547","579.7530095596634"
"548","579.7530095596634"
"549","579.7530095596634"
"550","579.7530095596634"
"551","579.7530095596634"
"552","579.7530095596634"
"553","579.7530095596634"
"554","579.7530095596634"
"555","579.7530095596634"
"556","579.7530095596634"
"557","579.7530095596634"
"558","579.7530095596634"
"559","579.7530095596634"
"560","579.7530095596634"
"561","579.7530095596634"
"562","579.7530095596634"
"563","579.7530095596634"
"564","579.7530095596634"
"565","579.7530095596634"
"566","579.7530095596634"
"567","579.7530095596634"
"568","566.2911957482819"
"569","566.2911957482819"
"570","566.2911957482819"
"571","566.2911957482819"
"572","566.2911957482819"
"573","566.2911957482819"
"574","566.2911957482819"
"575","566.2911957482819"
"576","579.7530095596634"
"577","579.7530095596634"
"578","579.7530095596634"
"579","579.7530095596634"
"580","579.7530095596634"
"581","579.7530095596634"
"582","579.7530095596634"
"583","579.7530095596634"
"584","579.7530095596634"
"585","579.7530095596634"
"586","579.7530095596634"
"587","579.7530095596634"
"588","579.7530095596634"
"589","579.7530095596634"
"590","579.7530095596634"
"591","579.7530095596634"
"592","579.7530095596634"
"593","579.7530095596634"
"594","579.7530095596634"
"595","579.7530095596634"
"596","579.7530095596634"
"597","579.7530095596634"
"598","579.7530095596634"
"599","579.7530095596634"
"600","579.7530095596634"
"601","579.7530095596634"
"602","579.7530095596634"
"603","579.7530095596634"
"604","579.7530095596634"
"605","579.7530095596634"
"606","579.7530095596634"
"607","579.7530095596634"
"608","579.7530095596634"
"609","579.7530095596634"
"610","579.7530095596634"
"611","579.7530095596634"
"612","579.7530095596634"
"613","579.7530095596634"
"614","579.7530095596634"
"615","579.7530095596634"
"616","579.7530095596634"
"617","579.7530095596634"
"618","579.7530095596634"
"619","579.7530095596634"
"620","579.7530095596634"
"621","579.7530095596634"
"622","579.7530095596634"
"623","579.7530095596634"
"624","579.7530095596634"
"625","579.7530095596634"
"626","579.7530095596634"
"627","579.7530095596634"
"628","579.7530095596634"
"629","579.7530095596634"
"630","579.7530095596634"
"631","579.7530095596634"
"632","579.7530095596634"
"633","579.7530095596634"
"634","579.7530095596634"
"635","579.7530095596634"
"636","579.7530095596634"
"637","579.7530095596634"
"638","579.7530095596634"
"639","579.7530095596634"
"640","579.7530095596634"
"641","579.7530095596634"
"642","579.7530095596634"
"643","579.7530095596634"
"644","579.7530095596634"
"645","579.7530095596634"
"646","579.7530095596634"
"647","579.7530095596634"
"648","579.7530095596634"
"649","579.7530095596634"
"650","579.7530095596634"
"651","579.7530095596634"
"652","546.4405713325344"
"653","546.4405713325344"
"654","546.4405713325344"
"655","546.4405713325344"
"656","546.4405713325344"
"657","464.0279354841298"
"658","464.0279354841298"
"659","464.0279354841298"
"660","464.0279354841298"
"661","464.0279354841298"
"662","445.0374381152889"
"663","463.782928287806"
"664","463.782928287806"
"665","463.782928287806"
"666","463.782928287806"
"667","463.782928287806"
"668","463.782928287806"
"669","463.782928287806"
"670","463.782928287806"
"671","463.782928287806"
"672","463.782928287806"
"673","463.782928287806"
"674","463.782928287806"
"675","463.782928287806"
"676","463.782928287806"
"677","463.782928287806"
"678","463.782928287806"
"679","463.782928287806"
"680","463.782928287806"
"681","463.782928287806"
"682","463.782928287806"
"683","463.782928287806"
"684","463.782928287806"
"685","463.782928287806"
"686","463.782928287806"
"687","463.782928287806"
"688","463.782928287806"
"689","463.782928287806"
"690","463.782928287806"
"691","463.782928287806"
"692","463.782928287806"
"693","463.782928287806"
"694","463.782928287806"
"695","463.782928287806"
"696","463.782928287806"
"697","463.782928287806"
"698","463.782928287806"
"699","463.782928287806"
"700","463.782928287806"
"701","463.782928287806"
"702","463.782928287806"
"703","463.782928287806"
"704","463.782928287806"
"705","463.782928287806"
"706","463.782928287806"
"707","463.782928287806"
"708","463.782928287806"
"709","463.782928287806"
"710","463.782928287806"
"711","463.782928287806"
"712","463.782928287806"
"713","463.782928287806"
"714","463.782928287806"
"715","463.782928287806"
"716","463.782928287806"
"717","463.782928287806"
"718","463.782928287806"
"719","463.782928287806"
"720","463.782928287806"
"721","463.782928287806"
"722","463.782928287806"
"723","463.782928287806"
"724","463.782928287806"
"725","460.2637451245387"
"726","460.2637451245387"
"727","447.80468689548775"
"728","447.80468689548775"
"729","447.80468689548775"
"730","447.80468689548775"
"731","447.80468689548775"
"732","447.80468689548775"
"733","447.80468689548775"
"734","447.80468689548775"
"735","447.80468689548775"
"736","447.80468689548775"
"737","447.80468689548775"
"738","447.80468689548775"
"739","463.3589527310685"
"740","463.3589527310685"
"741","463.3589527310685"
"742","463.3589527310685"
"743","463.3589527310685"
"744","463.3589527310685"
"745","463.3589527310685"
"746","463.3589527310685"
"747","463.3589527310685"
"748","463.3589527310685"
"749","463.3589527310685"
"750","463.3589527310685"
"751","463.3589527310685"
"752","463.3589527310685"
"753","463.3589527310685"
"754","463.3589527310685"
"755","463.3589527310685"
"756","446.49200333533895"
"757","446.49200333533895"
"758","446.49200333533895"
"759","446.49200333533895"
"760","446.49200333533895"
"761","446.49200333533895"
"762","446.49200333533895"
"763","446.49200333533895"
"764","446.49200333533895"
"765","446.49200333533895"
"766","446.49200333533895"
"767","446.49200333533895"
"768","446.49200333533895"
"769","446.49200333533895"
"770","446.49200333533895"
"771","446.49200333533895"
"772","446.49200333533895"
"773","446.49200333533895"
"774","57.2140025599447"
"775","57.2140025599447"
"776","57.2140025599447"
"777","57.2140025599447"
"778","443.3384116280041"
"779","443.3384116280041"
"780","443.3384116280041"
"781","443.3384116280041"
"782","443.3384116280041"
"783","443.3384116280041"
"784","57.051533268917964"
"785","57.051533268917964"
"786","57.051533268917964"
"787","57.051533268917964"
"788","57.051533268917964"
"789","57.051533268917964"
"790","57.051533268917964"
"791","57.051533268917964"
"792","57.051533268917964"
"793","57.051533268917964"
"794","57.051533268917964"
"795","57.051533268917964"
"796","57.051533268917964"
"797","57.051533268917964"
"798","57.051533268917964"
"799","57.051533268917964"
"800","57.051533268917964"
"801","57.051533268917964"
"802","57.051533268917964"
"803","57.051533268917964"
"804","57.051533268917964"
"805","57.051533268917964"
"806","57.051533268917964"
"807","57.051533268917964"
"808","57.051533268917964"
"809","57.051533268917964"
"810","57.051533268917964"
"811","57.051533268917964"
"812","57.051533268917964"
"813","57.051533268917964"
"814","57.051533268917964"
"815","57.051533268917964"
"816","57.051533268917964"
"817","57.051533268917964"
"818","57.051533268917964"
"819","57.051533268917964"
"820","57.051533268917964"
"821","57.051533268917964"
"822","57.051533268917964"
"823","57.051533268917964"
"824","57.051533268917964"
"825","57.051533268917964"
"826","57.051533268917964"
"827","57.051533268917964"
"828","57.051533268917964"
"829","57.051533268917964"
"830","57.051533268917964"
"831","57.051533268917964"
"832","57.051533268917964"
"833","57.051533268917964"
"834","57.051533268917964"
"835","57.051533268917964"
"836","57.051533268917964"
"837","57.051533268917964"
"838","57.051533268917964"
"839","57.051533268917964"
"840","57.051533268917964"
"841","57.051533268917964"
"842","57.051533268917964"
"843","57.051533268917964"
"844","57.051533268917964"
"845","57.051533268917964"
"846","57.051533268917964"
"847","57.051533268917964"
"848","57.051533268917964"
"849","57.051533268917964"
"850","57.051533268917964"
"851","57.051533268917964"
"852","57.051533268917964"
"853","57.051533268917964"
"854","57.051533268917964"
"855","57.051533268917964"
"856","57.051533268917964"
"857","57.051533268917964"
"858","57.051533268917964"
"859","57.051533268917964"
"860","57.051533268917964"
"861","57.051533268917964"
"862","57.051533268917964"
"863","57.051533268917964"
"864","57.051533268917964"
"865","57.051533268917964"
"866","57.051533268917964"
"867","57.051533268917964"
"868","57.051533268917964"
"869","57.051533268917964"
"870","57.051533268917964"
"871","57.051533268917964"
"872","57.051533268917964"
"873","57.051533268917964"
"874","57.051533268917964"
"875","57.051533268917964"
"876","57.051533268917964"
"877","57.051533268917964"
"878","57.051533268917964"
"879","57.051533268917964"
"880","57.051533268917964"
"881","57.051533268917964"
"882","57.051533268917964"
"883","57.051533268917964"
"884","57.051533268917964"
"885","57.051533268917964"
"886","57.051533268917964"
"887","57.051533268917964"
"888","57.051533268917964"
