x,y,z
-12.09819035605476,-12.147083323166958,1.7752130395196963
-12.09819035605476,-11.67983375904427,1.879637343571658
-12.09819035605476,-8.239677521393158,-1.7331032749954236
-12.09819035605476,-4.489236813760945,0.9876880601643565
-12.09819035605476,-1.5743945387181095,-1.325178399447244
-12.09819035605476,0.5436218147347873,1.8426491567102996
-12.09819035605476,4.195082174476866,-1.8176965954750761
-12.09819035605476,6.314469076081119,1.3957141920132625
-12.09819035605476,10.496275189748811,-1.8079514985149387
-12.09819035605476,13.14523514846909,1.8566236251036554
-9.925896114405877,-12.147083323166958,-0.8888655390678604
-9.925896114405877,-11.67983375904427,-1.1341046279529574
-9.925896114405877,-8.239677521393158,1.1646958317758822
-9.925896114405877,-4.489236813760945,-0.9147039472992695
-9.925896114405877,-1.5743945387181095,1.0541656590109465
-9.925896114405877,0.5436218147347873,-0.975755802208475
-9.925896114405877,4.195082174476866,1.1639632194363208
-9.925896114405877,6.314469076081119,-0.5367760152350135
-9.925896114405877,10.496275189748811,1.1652562480087554
-9.925896114405877,13.14523514846909,-0.9976973302248842
-7.1421432985802875,-12.147083323166958,-0.6794429765311737
-7.1421432985802875,-11.67983375904427,-0.6347048274734153
-7.1421432985802875,-8.239677521393158,0.5329816581370058
-7.1421432985802875,-4.489236813760945,-0.19357861079342076
-7.1421432985802875,-1.5743945387181095,0.3357096444087826
-7.1421432985802875,0.5436218147347873,-0.6819320512524102
-7.1421432985802875,4.195082174476866,0.5842747889632375
-7.1421432985802875,6.314469076081119,-0.6053423974261779
-7.1421432985802875,10.496275189748811,0.5778352690850619
-7.1421432985802875,13.14523514846909,-0.6807201107936238
-4.867679029105099,-12.147083323166958,1.7780157272142523
-4.867679029105099,-11.67983375904427,1.7323781904046436
-4.867679029105099,-8.239677521393158,-1.5046712861286016
-4.867679029105099,-4.489236813760945,0.6621252286261005
-4.867679029105099,-1.5743945387181095,-1.0231338765672373
-4.867679029105099,0.5436218147347873,1.8041974350654162
-4.867679029105099,4.195082174476866,-1.622946035352217
-4.867679029105099,6.314469076081119,1.5241007936524038
-4.867679029105099,10.496275189748811,-1.6083798582973774
-4.867679029105099,13.14523514846909,1.8065587658150108
-2.305670461768271,-12.147083323166958,-0.6480365101326686
-2.305670461768271,-11.67983375904427,-1.1476947081687068
-2.305670461768271,-8.239677521393158,1.3428777245636272
-2.305670461768271,-4.489236813760945,-1.3655634612513623
-2.305670461768271,-1.5743945387181095,1.4181455344499858
-2.305670461768271,0.5436218147347873,-0.7997260412875683
-2.305670461768271,4.195082174476866,1.270689838449269
-2.305670461768271,6.314469076081119,-0.12183191107579361
-2.305670461768271,10.496275189748811,1.2818968546217022
-2.305670461768271,13.14523514846909,-0.8405739672187855
2.5088232870705154,-12.147083323166958,0.658787623138473
2.5088232870705154,-11.67983375904427,0.5509096690043411
2.5088232870705154,-8.239677521393158,-0.41752668348991195
2.5088232870705154,-4.489236813760945,0.04724376907835737
2.5088232870705154,-1.5743945387181095,-0.19492278042683264
2.5088232870705154,0.5436218147347873,0.6434427287941457
2.5088232870705154,4.195082174476866,-0.4816642672980735
2.5088232870705154,6.314469076081119,0.6411164544078141
2.5088232870705154,10.496275189748811,-0.47335718565582724
2.5088232870705154,13.14523514846909,0.6372720563843935
4.731530711942663,-12.147083323166958,0.00211161698837925
4.731530711942663,-11.67983375904427,0.0039271534151971155
4.731530711942663,-8.239677521393158,-0.004664128813305413
4.731530711942663,-4.489236813760945,0.004857752582256125
4.731530711942663,-1.5743945387181095,-0.005000416058077715
4.731530711942663,0.5436218147347873,0.00265749270238147
4.731530711942663,4.195082174476866,-0.004387054710250471
4.731530711942663,6.314469076081119,2.3957397725193896E-4
4.731530711942663,10.496275189748811,-0.004429567706124349
4.731530711942663,13.14523514846909,0.002805109957791818
6.373692537040744,-12.147083323166958,0.055100520679038145
6.373692537040744,-11.67983375904427,0.8483910846605022
6.373692537040744,-8.239677521393158,-1.2695179658046687
6.373692537040744,-4.489236813760945,1.7510077290192267
6.373692537040744,-1.5743945387181095,-1.6406012904259608
6.373692537040744,0.5436218147347873,0.2747124683784973
6.373692537040744,4.195082174476866,-1.0957137859327402
6.373692537040744,6.314469076081119,-0.620281380181791
6.373692537040744,10.496275189748811,-1.1206846853408474
6.373692537040744,13.14523514846909,0.3363362893734635
10.026480525744724,-12.147083323166958,-0.4479038759851722
10.026480525744724,-11.67983375904427,-0.22336091254286639
10.026480525744724,-8.239677521393158,0.05121034534763291
10.026480525744724,-4.489236813760945,0.29711592058148517
10.026480525744724,-1.5743945387181095,-0.1735762180432402
10.026480525744724,0.5436218147347873,-0.3958428048048248
10.026480525744724,4.195082174476866,0.1285816318623877
10.026480525744724,6.314469076081119,-0.5628880531740434
10.026480525744724,10.496275189748811,0.11809696425327543
10.026480525744724,13.14523514846909,-0.379937014589117
13.8052813346839,-12.147083323166958,1.5970269718147254
13.8052813346839,-11.67983375904427,1.0264636442126718
13.8052813346839,-8.239677521393158,-0.5366048861784167
13.8052813346839,-4.489236813760945,-0.5584282613511711
13.8052813346839,-1.5743945387181095,0.15314037932941682
13.8052813346839,0.5436218147347873,1.474740369254492
13.8052813346839,4.195082174476866,-0.7611013633130732
13.8052813346839,6.314469076081119,1.8137726446159874
13.8052813346839,10.496275189748811,-0.7310771302429702
13.8052813346839,13.14523514846909,1.4358455319969283
