"x","y","z"
"-12.953618802460776","-12.611765101943972","-352.3013790179249"
"-12.953618802460776","-11.761268271647443","-329.41685872290356"
"-12.953618802460776","-6.278117898945317","-181.8804288210933"
"-12.953618802460776","-4.534143160508512","-134.95488615699327"
"-12.953618802460776","-1.614006960425229","-56.382087582619626"
"-12.953618802460776","1.919109320161034","38.684311664931634"
"-12.953618802460776","4.510196502548078","108.40331013648654"
"-12.953618802460776","7.580866783910663","191.02656500348093"
"-12.953618802460776","9.291735108305247","237.06130551869998"
"-12.953618802460776","12.280255890426384","317.4741442904794"
"-9.49452737848275","-12.611765101943972","-261.5917905832274"
"-9.49452737848275","-11.761268271647443","-244.5911628718045"
"-9.49452737848275","-6.278117898945317","-134.9881698311859"
"-9.49452737848275","-4.534143160508512","-100.12776328980802"
"-9.49452737848275","-1.614006960425229","-41.7570008885461"
"-9.49452737848275","1.919109320161034","28.866653906818996"
"-9.49452737848275","4.510196502548078","80.66003747562507"
"-9.49452737848275","7.580866783910663","142.03983387036845"
"-9.49452737848275","9.291735108305247","176.23847448864962"
"-9.49452737848275","12.280255890426384","235.97618004479838"
"-6.543626588108129","-12.611765101943972","-184.2087545781617"
"-6.543626588108129","-11.761268271647443","-172.22759040420507"
"-6.543626588108129","-6.278117898945317","-94.98506290068569"
"-6.543626588108129","-4.534143160508512","-70.41724922740089"
"-6.543626588108129","-1.614006960425229","-29.280551267793584"
"-6.543626588108129","1.919109320161034","20.491352277836622"
"-6.543626588108129","4.510196502548078","56.99265341777175"
"-6.543626588108129","7.580866783910663","100.2499630920097"
"-6.543626588108129","9.291735108305247","124.35139832892507"
"-6.543626588108129","12.280255890426384","166.45144720904935"
"-5.550673633846247","-12.611765101943972","-158.17002279103548"
"-5.550673633846247","-11.761268271647443","-147.87786529754547"
"-5.550673633846247","-6.278117898945317","-81.52435851649952"
"-5.550673633846247","-4.534143160508512","-60.41991458059253"
"-5.550673633846247","-1.614006960425229","-25.08233235442476"
"-5.550673633846247","1.919109320161034","17.673134694087683"
"-5.550673633846247","4.510196502548078","49.028780489020185"
"-5.550673633846247","7.580866783910663","86.18802790837185"
"-5.550673633846247","9.291735108305247","106.89183963116588"
"-5.550673633846247","12.280255890426384","143.0569674323297"
"-1.6996131784360724","-12.611765101943972","-57.1816226215883"
"-1.6996131784360724","-11.761268271647443","-53.440094549311596"
"-1.6996131784360724","-6.278117898945317","-29.318474911027085"
"-1.6996131784360724","-4.534143160508512","-21.646335275976682"
"-1.6996131784360724","-1.614006960425229","-8.799995138913836"
"-1.6996131784360724","1.919109320161034","6.742983124535332"
"-1.6996131784360724","4.510196502548078","18.141762150246"
"-1.6996131784360724","7.580866783910663","31.650335785280287"
"-1.6996131784360724","9.291735108305247","39.17683281109462"
"-1.6996131784360724","12.280255890426384","52.32401220386208"
"2.278403415182652","-12.611765101943972","47.136015672739745"
"2.278403415182652","-11.761268271647443","44.110962737537015"
"2.278403415182652","-6.278117898945317","24.608456039990028"
"2.278403415182652","-4.534143160508512","18.405474778333456"
"2.278403415182652","-1.614006960425229","8.01911439628025"
"2.278403415182652","1.919109320161034","-4.547497722983829"
"2.278403415182652","4.510196502548078","-13.763494311370062"
"2.278403415182652","7.580866783910663","-24.685275341920253"
"2.278403415182652","9.291735108305247","-30.77050348398255"
"2.278403415182652","12.280255890426384","-41.40009461451967"
"3.377869167965474","-12.611765101943972","75.96788904898047"
"3.377869167965474","-11.761268271647443","71.07265183825498"
"3.377869167965474","-6.278117898945317","39.5130730364193"
"3.377869167965474","-4.534143160508512","29.475210777503424"
"3.377869167965474","-1.614006960425229","12.667670904544348"
"3.377869167965474","1.919109320161034","-7.66802191692777"
"3.377869167965474","4.510196502548078","-22.581641744332185"
"3.377869167965474","7.580866783910663","-40.25561639977468"
"3.377869167965474","9.291735108305247","-50.10292680222253"
"3.377869167965474","12.280255890426384","-67.30407043560349"
"8.828011558694177","-12.611765101943972","218.88986264774468"
"8.828011558694177","-11.761268271647443","204.72396778106017"
"8.828011558694177","-6.278117898945317","113.39648841721699"
"8.828011558694177","-4.534143160508512","84.34880485767225"
"8.828011558694177","-1.614006960425229","35.7109488031625"
"8.828011558694177","1.919109320161034","-23.136717642703452"
"8.828011558694177","4.510196502548078","-66.29392565171072"
"8.828011558694177","7.580866783910663","-117.43908084396334"
"8.828011558694177","9.291735108305247","-145.935343205887"
"8.828011558694177","12.280255890426384","-195.71221443969216"
"11.644428838675566","-12.611765101943972","292.7462662560885"
"11.644428838675566","-11.761268271647443","273.78966345057097"
"11.644428838675566","-6.278117898945317","151.57650516989847"
"11.644428838675566","-4.534143160508512","112.70530043198484"
"11.644428838675566","-1.614006960425229","47.6188002698476"
"11.644428838675566","1.919109320161034","-31.130325665671812"
"11.644428838675566","4.510196502548078","-88.88269910350539"
"11.644428838675566","7.580866783910663","-157.3244319788678"
"11.644428838675566","9.291735108305247","-195.45773256598687"
"11.644428838675566","12.280255890426384","-262.068446944491"
"13.665931491700565","-12.611765101943972","345.7572021349292"
"13.665931491700565","-11.761268271647443","323.36203613174405"
"13.665931491700565","-6.278117898945317","178.98047180036684"
"13.665931491700565","-4.534143160508512","133.05836794133606"
"13.665931491700565","-1.614006960425229","56.16574162787343"
"13.665931491700565","1.919109320161034","-36.86779217694787"
"13.665931491700565","4.510196502548078","-105.09594484161042"
"13.665931491700565","7.580866783910663","-185.9524139576518"
"13.665931491700565","9.291735108305247","-231.00276425825106"
"13.665931491700565","12.280255890426384","-309.6960840161116"
