"x","y","z"
"-14.27548315601883","-12.519520673048472","-97790.44682408165"
"-14.27548315601883","-11.357937207149405","-87707.51221400467"
"-14.27548315601883","-8.65829015036016","-67845.0385034672"
"-14.27548315601883","-3.2432164907989707","-43058.96790509944"
"-14.27548315601883","-1.4399813892925786","-39264.67307770799"
"-14.27548315601883","2.54768334307281","-38785.633412185685"
"-14.27548315601883","3.0138273852078514","-39440.936914251215"
"-14.27548315601883","7.309138616994961","-52486.33809545473"
"-14.27548315601883","10.982477346195006","-73671.50308632603"
"-14.27548315601883","14.353117896518922","-101245.45552158801"
"-11.625518703402973","-12.519520673048472","-69264.557900063"
"-11.625518703402973","-11.357937207149405","-61053.323042823366"
"-11.625518703402973","-8.65829015036016","-44877.929391061305"
"-11.625518703402973","-3.2432164907989707","-24692.908388553187"
"-11.625518703402973","-1.4399813892925786","-21602.950241429702"
"-11.625518703402973","2.54768334307281","-21212.834927619577"
"-11.625518703402973","3.0138273852078514","-21746.494141560528"
"-11.625518703402973","7.309138616994961","-32370.27154845929"
"-11.625518703402973","10.982477346195006","-49622.82469460006"
"-11.625518703402973","14.353117896518922","-72078.21175641919"
"-8.654926326191475","-12.519520673048472","-44787.69502667657"
"-8.654926326191475","-11.357937207149405","-38674.62303827043"
"-8.654926326191475","-8.65829015036016","-26632.42140195406"
"-8.654926326191475","-3.2432164907989707","-11605.146135672994"
"-8.654926326191475","-1.4399813892925786","-9304.74468291539"
"-8.654926326191475","2.54768334307281","-9014.312970930156"
"-8.654926326191475","3.0138273852078514","-9411.60975379114"
"-8.654926326191475","7.309138616994961","-17320.76315231018"
"-8.654926326191475","10.982477346195006","-30164.884797810882"
"-8.654926326191475","14.353117896518922","-46882.394407878295"
"-4.955798293632354","-12.519520673048472","-22402.119907301603"
"-4.955798293632354","-11.357937207149405","-18901.783730283445"
"-4.955798293632354","-8.65829015036016","-12006.436494312864"
"-4.955798293632354","-3.2432164907989707","-3401.8404162142765"
"-4.955798293632354","-1.4399813892925786","-2084.633872266475"
"-4.955798293632354","2.54768334307281","-1918.3330941399772"
"-4.955798293632354","3.0138273852078514","-2145.824657252392"
"-4.955798293632354","7.309138616994961","-6674.594451380162"
"-4.955798293632354","10.982477346195006","-14029.11992450324"
"-4.955798293632354","14.353117896518922","-23601.541742657682"
